"regime","hs6_query","national_tariff_code","description","current_rate","source_file","source_sha256"
"RCEP","840991","8409911700","- - - - Other pistons","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409911800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409911900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912400","- - - - Other cylinder liners","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409912900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913100","- - - - Carburettors and parts thereof","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913200","- - - - Cylinder blocks; crank cases","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913400","- - - - Cylinder liners","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913500","- - - - Cylinder heads and head covers","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913700","- - - - Pistons","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913800","- - - - Piston rings and gudgeon pins","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409913900","- - - - Other","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914400","- - - - Other cylinder liners","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914500","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914700","- - - - Other pistons","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409914900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915100","- - - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915200","- - - - - Cylinder liners, with an internal diamet","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915300","- - - - - Other cylinder liners","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915400","- - - - - Pistons, with an external diameter of 50","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915500","- - - - - Other pistons","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409915900","- - - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409916100","- - - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409916200","- - - - - Cylinder liners, with an internal diamet","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409916300","- - - - - Other cylinder liners","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409916400","- - - - - Pistons, with an external diameter of 50","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409916900","- - - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917400","- - - - Other cylinder liners","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917700","- - - - Other pistons","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917800","- - - - Pistons rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840991","8409917900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840991_RATE_2026.html","e7703727a4a7f9a873e45efd8dba41a1ba5240c7b87083f1fe86735d643c65f7"
"RCEP","840999","8409991100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991400","- - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991500","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991700","- - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409991900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992400","- - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992500","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992700","- - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409992900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993310","- - - - - Cylinder liners, with an internal diamet","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993390","- - - - - Other","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993400","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993510","- - - - - Pistons, with an external diameter of 50","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993590","- - - - - Other","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993600","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409993900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994400","- - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994500","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994700","- - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409994900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995100","- - - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995200","- - - - - Cylinder liners, with an internal diamet","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995300","- - - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995400","- - - - - Pistons, with an external diameter of 50","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995500","- - - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409995900","- - - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996100","- - - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996200","- - - - - Cylinder liners, with an internal diamet","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996300","- - - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996400","- - - - - Pistons, with an external diameter of 50","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996500","- - - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409996900","- - - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997100","- - - - Carburettors and parts thereof","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997200","- - - - Cylinder blocks; crank cases","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997300","- - - - Cylinder liners, with an internal diameter","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997400","- - - - Other cylinder liners","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997500","- - - - Cylinder heads and head covers","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997600","- - - - Pistons, with an external diameter of 50 m","15.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997700","- - - - Other pistons","0.0%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997800","- - - - Piston rings and gudgeon pins","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","840999","8409997900","- - - - Other","2.5%","JKDM_HS_Explorer_RCEP_840999_RATE_2026.html","a0e755730ace2b88f86425223dd9b2bdcf4775e62e78cf853ea509ddfffd1144"
"RCEP","841330","8413303000","- - Fuel pumps of a kind used for engines of motor","0.0%","JKDM_HS_Explorer_RCEP_841330_RATE_2026.html","fce0c073a92810df8ffc46f5633df5e5adf4d77fb757b8464599dd46a31b163d"
"RCEP","841330","8413304000","- - Water pumps of a kind used for engines of moto","12.5%","JKDM_HS_Explorer_RCEP_841330_RATE_2026.html","fce0c073a92810df8ffc46f5633df5e5adf4d77fb757b8464599dd46a31b163d"
"RCEP","841330","8413305100","- - - With an inlet diameter not exceeding 200 mm","12.5%","JKDM_HS_Explorer_RCEP_841330_RATE_2026.html","fce0c073a92810df8ffc46f5633df5e5adf4d77fb757b8464599dd46a31b163d"
"RCEP","841330","8413305200","- - - With an inlet diameter exceeding 200 mm","10.0%","JKDM_HS_Explorer_RCEP_841330_RATE_2026.html","fce0c073a92810df8ffc46f5633df5e5adf4d77fb757b8464599dd46a31b163d"
"RCEP","841330","8413309000","- - Other","2.5%","JKDM_HS_Explorer_RCEP_841330_RATE_2026.html","fce0c073a92810df8ffc46f5633df5e5adf4d77fb757b8464599dd46a31b163d"
"RCEP","841381","8413811300","- - - Water pumps with a flow rate not exceeding 8","0.0%","JKDM_HS_Explorer_RCEP_841381_RATE_2026.html","1a342cd730e8bc199085da927991e7e97eadf33bb53cb9198632893c03a6ad07"
"RCEP","841381","8413811400","- - - Water pumps with a flow rate not exceeding 8","0.0%","JKDM_HS_Explorer_RCEP_841381_RATE_2026.html","1a342cd730e8bc199085da927991e7e97eadf33bb53cb9198632893c03a6ad07"
"RCEP","841381","8413811500","- - - Water pumps, with a flow rate exceeding 8,00","0.0%","JKDM_HS_Explorer_RCEP_841381_RATE_2026.html","1a342cd730e8bc199085da927991e7e97eadf33bb53cb9198632893c03a6ad07"
"RCEP","841381","8413811900","- - - Other","0.0%","JKDM_HS_Explorer_RCEP_841381_RATE_2026.html","1a342cd730e8bc199085da927991e7e97eadf33bb53cb9198632893c03a6ad07"
"RCEP","841430","8414304000","- - With a refrigeration capacity exceeding 21.10","0.0%","JKDM_HS_Explorer_RCEP_841430_RATE_2026.html","0b2038245ead1c76d27e08714a5923a70ed15780dde548e7a39eb2038acc2f52"
