agreement,source_extract_file,vn_hs8_code,national_tariff_code_as_stored,hs6_code,extraction_status,preferential_rate,rate_year_columns,context_snippet
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.45,8703604500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tí --- HIT --- nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.15 - - - Ô tô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.1
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.46,8703604600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung t --- HIT --- .12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.15 - - - Ô tô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.47,8703604700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung t --- HIT --- ô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.51,8703605100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,i lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung --- HIT --- ược thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.52,8703605200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,6 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung --- HIT --- ược thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.53,8703605300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"7 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703. --- HIT --- - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng khô"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.54,8703605400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703 --- HIT --- không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - -"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.55,8703605500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô t --- HIT --- không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.56,8703605600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,".54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.60.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung t --- HIT --- s) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành l"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.57,8703605700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.60.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung t --- HIT --- s) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không k"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.58,8703605800,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"à ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.60.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.60.58 - - - - Dung --- HIT --- 0.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.50.25 - - - - Dung tích x"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.61,8703606100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.60.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.60.61 - - - - Dung tí --- HIT --- ch xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.50.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.26 - - - - Dung tích xi lanh trên 2.000"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.62,8703606200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"57 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.60.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.60.61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.62 - - - - Dung tích xi lanh trên 1.00 --- HIT --- , nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.50.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.50.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.50.31 - - - Xe đua cỡ nhỏ - - -"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.63,8703606300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,.58 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.60.61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.62 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.63 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.65 - - - - D --- HIT --- động: 8703.50.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.50.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.28 - - - - Dung tích xi lan
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.64,8703606400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,61 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.62 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.63 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.65 - - - - D --- HIT --- động: 8703.50.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.50.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.50.31 - - - Xe đua cỡ nhỏ - - - Xe địa
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.65,8703606500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.63 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.65 - - - - D --- HIT --- động: 8703.50.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.50.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.50.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.50.32 - - - - Dung tích xi lanh không
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.66,8703606600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.64 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.65 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc --- HIT --- ung tích xi lanh không quá 2.000 cc 8703.50.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.50.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.50.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.50.3
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.67,8703606700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.65 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.67 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động --- HIT --- n 2.000 cc - - Loại khác: 8703.50.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.50.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.50.34 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.35 - - - - Dung tích"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.68,8703606800,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.66 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.67 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.60.68 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bán --- HIT --- ATV (All-Terrain Vehicles): 8703.50.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.50.34 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.35 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.500 cc 8703.50.36 - - - - Dung tích x"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.71,8703607100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"rên 3.000 cc, không phải loại bốn bánh chủ động - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.60.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- - Ô tô tang lễ: 8703.50.41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.50.43 - - - - Dung tích xi lanh trên 1"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.72,8703607200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.60.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- - Ô tô tang lễ: 8703.50.41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.50.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.50.44 - - - - Dung"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.73,8703607300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.60.71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.80 --- HIT --- - Ô tô tang lễ: 8703.50.41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.50.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.50.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.50.45 - - - - Dung"
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.74,8703607400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,71 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.72 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.74 - - - - Dung tích xi lanh trên 1.800 cc --- HIT --- 3.50.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.50.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.50.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.50.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.50.46 - - - - Dung tích xi lanh trên
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.75,8703607500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.73 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.74 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.75 - - - - Dung tích xi lanh trên 2.000 cc --- HIT --- 3.50.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.50.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.50.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.50.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.50.47 - - - - Dung tích xi lanh trên
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.76,8703607600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.74 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.75 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.76 - - - - Dung tích xi lanh trên 2.500 cc --- HIT --- 3.50.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.50.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.50.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.50.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.50.51 - - - - Dung tích xi lanh không
RCEP,2023_197_198_129-2022-N_-CP_8703.txt,8703.60.77,8703607700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.75 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.76 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.77 - - - - Dung tích xi lanh trên 3.000 cc --- HIT --- .50.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.50.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.50.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.50.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.50.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không
